Genome_1	Genome_2	AAI	Stdev_AAI	Genes_Shared	Genes_Shared_Normalized_by_Genome_1_Genes
GCA_002355155.1_ASM235515v1.faa	GCA_016865385.1_ASM1686538v1.faa	39.438928067700985	10.55435926119203	709	0.222048230504228
GCA_002355155.1_ASM235515v1.faa	GCA_003609875.1_ASM360987v1.faa	39.31901306240929	10.41800354490954	689	0.21578452865643596
GCA_002355155.1_ASM235515v1.faa	GCA_016026575.1_ASM1602657v1.faa	38.67274336283186	10.616516659020256	565	0.17694957720012527
GCA_002355155.1_ASM235515v1.faa	GCA_023300185.1_ASM2330018v1.faa	39.11546391752577	10.845602456366956	582	0.18227372377074852
GCA_002355155.1_ASM235515v1.faa	GCA_019703345.2_ASM1970334v2.faa	39.36403100775194	10.376154094261365	645	0.20200438459129347
GCA_002355155.1_ASM235515v1.faa	GCA_020735465.1_ASM2073546v1.faa	39.02721893491124	10.440123397283914	676	0.21171312245537113
GCA_002355155.1_ASM235515v1.faa	GCA_018128285.1_ASM1812828v1.faa	38.249583333333334	10.068447242145734	720	0.22549326652051363
GCA_002355155.1_ASM235515v1.faa	GCA_000007485.1_ASM748v1.faa	43.167198581560285	12.685567747761747	564	0.17663639210773568
GCA_002355155.1_ASM235515v1.faa	GCA_003966955.1_ASM396695v1.faa	39.32826086956522	10.431238648357883	644	0.20169119949890385
GCA_002355155.1_ASM235515v1.faa	GCA_002287885.2_ASM228788v2.faa	46.286675639300135	13.624540749392073	743	0.23269652364547447
GCA_002355155.1_ASM235515v1.faa	GCA_002284895.1_ASM228489v1.faa	46.58339307048985	13.345625376990254	837	0.2621359223300971
GCA_003611035.1_ASM361103v1.faa	GCA_004322775.1_ASM432277v1.faa	48.97446153846154	13.488264607221986	1625	0.40372670807453415
GCA_003611035.1_ASM361103v1.faa	GCA_003351765.1_ASM335176v1.faa	48.99621066152858	13.417577765256238	1557	0.38683229813664594
GCA_003611035.1_ASM361103v1.faa	GCA_001302585.1_ASM130258v1.faa	47.267340067340065	12.629323174474504	2079	0.5165217391304348
GCA_003611035.1_ASM361103v1.faa	GCA_009707485.1_ASM970748v1.faa	50.67146386658431	13.96123366709374	1619	0.4022360248447205
GCA_003611035.1_ASM361103v1.faa	GCA_003096095.1_ASM309609v1.faa	47.52446524064171	12.860492627300527	1496	0.37167701863354036
GCA_003611035.1_ASM361103v1.faa	GCA_003574835.2_ASM357483v2.faa	48.606137631742094	12.8823486397024	1613	0.4007453416149068
GCA_003611035.1_ASM361103v1.faa	GCA_023923225.1_ASM2392322v1.faa	49.07943813508667	13.6300551982757	1673	0.4156521739130435
GCA_003611035.1_ASM361103v1.faa	GCA_013201035.1_ASM1320103v1.faa	49.61469575200918	13.431423539776144	1742	0.4327950310559006
GCA_003611035.1_ASM361103v1.faa	GCA_014126825.1_ASM1412682v1.faa	47.718737270875764	13.023658521508722	1473	0.3659627329192547
GCA_003611035.1_ASM361103v1.faa	GCA_011801145.1_ASM1180114v1.faa	47.50713552361396	12.848914843019019	1948	0.48397515527950313
GCA_003611035.1_ASM361103v1.faa	GCA_019468565.1_ASM1946856v1.faa	48.20277385989657	12.413035087816265	2127	0.5284472049689442
GCA_003611035.1_ASM361103v1.faa	GCA_014084105.1_ASM1408410v1.faa	48.59230769230769	13.10224539674561	1872	0.4650931677018634
GCA_003611035.1_ASM361103v1.faa	GCA_010727475.1_ASM1072747v1.faa	47.74049893842887	12.997631221971464	1884	0.4680745341614907
GCA_003611035.1_ASM361103v1.faa	GCA_024298965.1_ASM2429896v1.faa	48.47726161369193	12.946152453105867	2045	0.5080745341614907
GCA_003611035.1_ASM361103v1.faa	GCA_002943525.1_ASM294352v1.faa	48.36724775488642	13.042107147956397	1893	0.47031055900621116
GCA_003611035.1_ASM361103v1.faa	GCA_900104965.1_IMG_taxon_2634166904_annotated_assembly.faa	49.00839606253619	13.191329982510103	1727	0.42906832298136643
GCA_003611035.1_ASM361103v1.faa	GCA_023614255.1_ASM2361425v1.faa	47.63097961213327	12.793400039171397	2011	0.4996273291925466
GCA_003611035.1_ASM361103v1.faa	GCA_006494775.1_ASM649477v1.faa	48.276448087431696	13.210897197524828	1830	0.4546583850931677
GCA_003611035.1_ASM361103v1.faa	GCA_002057455.1_ASM205745v1.faa	48.14093357271095	12.816386759987214	2228	0.5535403726708075
GCA_003611035.1_ASM361103v1.faa	GCA_017068375.1_ASM1706837v1.faa	48.53709198813056	13.159640556823907	2022	0.502360248447205
GCA_003611035.1_ASM361103v1.faa	GCA_020715685.1_ASM2071568v1.faa	42.937935943060495	10.75025369124344	1405	0.3490683229813665
GCA_003611035.1_ASM361103v1.faa	GCA_017654315.1_ASM1765431v1.faa	47.61235827664399	12.926683843279392	1764	0.43826086956521737
GCA_003611035.1_ASM361103v1.faa	GCA_018326265.1_ASM1832626v1.faa	47.94600721277692	12.550764168542925	1941	0.4822360248447205
GCA_003611035.1_ASM361103v1.faa	GCA_024703955.1_ASM2470395v1.faa	49.76865160848734	13.527337218451047	1461	0.3629813664596273
GCA_003611035.1_ASM361103v1.faa	GCA_000024865.1_ASM2486v1.faa	48.430828889966065	12.761273315985946	2063	0.5125465838509317
GCA_003611035.1_ASM361103v1.faa	GCA_900105025.1_IMG_taxon_2636416177_annotated_assembly.faa	39.218582887700535	10.055574602485889	748	0.18583850931677018
GCA_003611035.1_ASM361103v1.faa	GCA_900170005.1_PRJEB19975.faa	39.53337209302325	10.229321241547876	860	0.21366459627329193
GCA_003611035.1_ASM361103v1.faa	GCA_001701025.1_ASM170102v1.faa	47.934039408866994	12.6977557242277	2030	0.5043478260869565
GCA_003611035.1_ASM361103v1.faa	GCA_014697215.1_ASM1469721v1.faa	47.82425531914894	12.792094292999208	1880	0.4670807453416149
GCA_003611035.1_ASM361103v1.faa	GCA_011492945.1_ASM1149294v1.faa	41.00904088050314	9.909019885059932	1272	0.3160248447204969
GCA_003611035.1_ASM361103v1.faa	GCA_006094695.1_ASM609469v1.faa	52.11787549971445	13.795764784824549	1751	0.43503105590062113
GCA_003611035.1_ASM361103v1.faa	GCA_003999295.1_ASM399929v1.faa	49.014711033274956	13.829005167631523	1713	0.4255900621118012
GCA_003611035.1_ASM361103v1.faa	GCA_014302635.1_ASM1430263v1.faa	49.50462585034013	13.636935502551916	1470	0.3652173913043478
GCA_003611035.1_ASM361103v1.faa	GCA_000024365.1_ASM2436v1.faa	49.26578529878371	12.9142584812708	1891	0.4698136645962733
GCA_003611035.1_ASM361103v1.faa	GCA_002443115.1_ASM244311v1.faa	48.62988992379339	13.482865927982106	1181	0.293416149068323
GCA_003611035.1_ASM361103v1.faa	GCA_002263515.1_ASM226351v1.faa	47.64562787639711	12.289557864980175	1521	0.37788819875776397
GCA_003611035.1_ASM361103v1.faa	GCA_011492965.1_ASM1149296v1.faa	40.94889455782313	9.880430629039175	1176	0.2921739130434783
GCA_003611035.1_ASM361103v1.faa	GCA_008000995.1_ASM800099v1.faa	50.38484848484848	13.768776140371683	1848	0.4591304347826087
GCA_003611035.1_ASM361103v1.faa	GCA_900187045.1_51485_B01.faa	48.81565778853914	13.629992711804018	1239	0.30782608695652175
GCA_003611035.1_ASM361103v1.faa	GCA_001969445.1_ASM196944v1.faa	49.18776203966006	13.206069424645555	1765	0.43850931677018634
GCA_003611035.1_ASM361103v1.faa	GCA_000017305.1_ASM1730v1.faa	51.52103922567499	13.316659702301509	1963	0.48770186335403726
GCA_003611035.1_ASM361103v1.faa	GCA_004519465.1_ASM451946v1.faa	47.91298619824341	12.975221960533375	1594	0.39602484472049687
GCA_003611035.1_ASM361103v1.faa	GCA_002869785.1_ASM286978v1.faa	47.69482558139535	12.914152577435935	1720	0.42732919254658386
GCA_003611035.1_ASM361103v1.faa	GCA_009834925.2_ASM983492v2.faa	39.172437357630976	10.043848732395434	878	0.2181366459627329
GCA_003611035.1_ASM361103v1.faa	GCA_007833915.1_ASM783391v1.faa	48.73683360258482	12.801781272995914	1857	0.4613664596273292
GCA_003611035.1_ASM361103v1.faa	GCA_000348785.1_ASM34878v1.faa	41.371449595290656	10.568070684861022	1359	0.337639751552795
GCA_003611035.1_ASM361103v1.faa	GCA_000025345.1_ASM2534v1.faa	48.924583572659394	12.685072406860483	1741	0.4325465838509317
GCA_003611035.1_ASM361103v1.faa	GCA_006352065.1_ASM635206v1.faa	51.76422018348624	13.53130156050243	1853	0.4603726708074534
GCA_003611035.1_ASM361103v1.faa	GCA_000284015.1_ASM28401v1.faa	48.46261510128913	12.84372984577096	1629	0.4047204968944099
GCA_003611035.1_ASM361103v1.faa	GCA_009498035.1_ASM949803v1.faa	48.614736842105266	12.597597061487235	1995	0.4956521739130435
GCA_003611035.1_ASM361103v1.faa	GCA_014218215.1_ASM1421821v1.faa	48.86586169045005	12.429631399864146	1822	0.45267080745341615
GCA_003611035.1_ASM361103v1.faa	GCA_000306785.1_ASM30678v1.faa	49.68738170347003	12.855871558968946	1902	0.4725465838509317
GCA_003611035.1_ASM361103v1.faa	GCA_003721155.4_ASM372115v4.faa	49.494002447980414	13.409703947727603	1634	0.40596273291925467
GCA_003611035.1_ASM361103v1.faa	GCA_019575955.1_ASM1957595v1.faa	51.90903790087464	13.657957978465296	1372	0.3408695652173913
GCA_003611035.1_ASM361103v1.faa	GCA_014217665.1_ASM1421766v1.faa	61.55004975124378	14.991534777336907	2010	0.4993788819875776
GCA_003611035.1_ASM361103v1.faa	GCA_014217565.1_ASM1421756v1.faa	48.48242513500245	13.154108302567469	2037	0.5060869565217392
GCA_003611035.1_ASM361103v1.faa	GCA_024207135.1_ASM2420713v1.faa	52.49298245614035	14.081961288954957	1938	0.48149068322981364
GCA_003611035.1_ASM361103v1.faa	GCA_006065115.1_ASM606511v1.faa	62.268736335811106	15.827622877512608	2287	0.5681987577639751
GCA_003611035.1_ASM361103v1.faa	GCA_023100725.1_ASM2310072v1.faa	54.20677352637022	14.354101084157026	1934	0.48049689440993787
GCA_003611035.1_ASM361103v1.faa	GCA_019977235.1_ASM1997723v1.faa	53.190377176015474	14.58144234345764	2068	0.5137888198757764
GCA_003611035.1_ASM361103v1.faa	GCA_018866305.1_ASM1886630v1.faa	54.03007322175732	14.147043831965112	1912	0.4750310559006211
GCA_003611035.1_ASM361103v1.faa	GCA_005280255.1_ASM528025v1.faa	53.73399527186761	14.455506814561168	2115	0.5254658385093167
GCA_003611035.1_ASM361103v1.faa	GCA_020886775.1_ASM2088677v1.faa	52.996927966101694	14.175651482599402	1888	0.46906832298136647
GCA_003611035.1_ASM361103v1.faa	GCA_001660485.1_ASM166048v1.faa	62.16445809565599	15.746778606492542	2279	0.5662111801242236
GCA_003611035.1_ASM361103v1.faa	GCA_000785535.1_ASM78553v1.faa	52.813839959738296	14.121927151984437	1987	0.4936645962732919
GCA_003611035.1_ASM361103v1.faa	GCA_001302565.1_ASM130256v1.faa	51.13966666666666	13.878192566215068	1800	0.4472049689440994
GCA_003611035.1_ASM361103v1.faa	GCA_001549895.1_ASM154989v1.faa	54.53796151846074	14.780340473781074	1923	0.4777639751552795
GCA_003611035.1_ASM361103v1.faa	GCA_002849715.1_ASM284971v1.faa	53.388483585200625	14.490577562884127	1919	0.47677018633540375
GCA_003611035.1_ASM361103v1.faa	GCA_003971545.1_ASM397154v1.faa	47.464559216384686	13.430808673317557	1123	0.2790062111801242
GCA_003611035.1_ASM361103v1.faa	GCA_002355155.1_ASM235515v1.faa	46.31259097525473	12.704739645145462	1374	0.3413664596273292
GCA_003611035.1_ASM361103v1.faa	GCA_014042015.1_ASM1404201v1.faa	53.07780294450736	13.641050566310813	1766	0.43875776397515526
GCA_003611035.1_ASM361103v1.faa	GCA_002025645.1_ASM202564v1.faa	58.19985948477752	15.090711188639657	2135	0.5304347826086957
GCA_003611035.1_ASM361103v1.faa	GCA_022983255.1_ASM2298325v1.faa	61.916873449131515	15.346998100491488	2015	0.5006211180124224
GCA_003611035.1_ASM361103v1.faa	GCA_023734115.1_ASM2373411v1.faa	60.31056790123457	15.397392332334293	2025	0.5031055900621118
GCA_003611035.1_ASM361103v1.faa	GCA_010119915.1_ASM1011991v1.faa	52.7672008012018	13.596785501661625	1997	0.4961490683229814
GCA_003611035.1_ASM361103v1.faa	GCA_020447105.2_ASM2044710v2.faa	50.71808236808237	13.661540762240636	1554	0.38608695652173913
GCA_003611035.1_ASM361103v1.faa	GCA_024757985.1_ASM2475798v1.faa	53.016609336609335	13.64742329302669	2035	0.5055900621118012
GCA_003611035.1_ASM361103v1.faa	GCA_024362325.1_ASM2436232v1.faa	60.31418724870764	15.615060877002817	1741	0.4325465838509317
GCA_003611035.1_ASM361103v1.faa	GCA_002950575.1_ASM295057v1.faa	54.84396694214876	15.515905043289884	1210	0.30062111801242236
GCA_003611035.1_ASM361103v1.faa	GCA_024134545.1_ASM2413454v1.faa	47.987383943200435	12.784510747974494	1831	0.45490683229813667
GCA_003611035.1_ASM361103v1.faa	GCA_900070365.1_Alloactinosynnema_sp._L_07.faa	47.62263067202757	12.817887742488452	1741	0.4325465838509317
GCA_003611035.1_ASM361103v1.faa	GCA_001042635.1_ASM104263v1.faa	45.58638412984671	12.985311905036538	1109	0.275527950310559
GCA_003611035.1_ASM361103v1.faa	GCA_021044565.1_ASM2104456v1.faa	61.402734012974975	16.037447685520185	2158	0.5361490683229814
GCA_003611035.1_ASM361103v1.faa	GCA_900105925.1_IMG_taxon_2639762615_annotated_assembly.faa	49.90401763841254	13.235410892666987	2041	0.507080745341615
GCA_003611035.1_ASM361103v1.faa	GCA_001314225.1_ASM131422v1.faa	56.56640584246218	15.53635974685991	1917	0.47627329192546586
GCA_003611035.1_ASM361103v1.faa	GCA_023023025.1_ASM2302302v1.faa	48.170448045757865	12.597403578091663	2098	0.5212422360248448
GCA_003611035.1_ASM361103v1.faa	GCA_002162335.1_ASM216233v1.faa	52.35365126676602	13.660534455937785	2013	0.5001242236024844
GCA_003611035.1_ASM361103v1.faa	GCA_005937995.2_ASM593799v2.faa	52.23790485829959	13.833437584549511	1976	0.49093167701863355
GCA_003611035.1_ASM361103v1.faa	GCA_013283855.1_ASM1328385v1.faa	53.92890909090909	14.994174807360805	1100	0.2732919254658385
GCA_003611035.1_ASM361103v1.faa	GCA_004011135.1_ASM401113v1.faa	61.672865853658536	15.664045386921028	2296	0.5704347826086956
GCA_003611035.1_ASM361103v1.faa	GCA_018986735.1_ASM1898673v1.faa	48.3751269035533	13.719105040974336	1182	0.29366459627329194
GCA_003611035.1_ASM361103v1.faa	GCA_013113715.1_ASM1311371v1.faa	60.926953818827705	16.153894688135694	2252	0.5595031055900621
GCA_003611035.1_ASM361103v1.faa	GCA_014217625.1_ASM1421762v1.faa	62.087751531058615	16.16029303310793	2286	0.5679503105590062
GCA_003611035.1_ASM361103v1.faa	GCA_001941645.1_ASM194164v1.faa	47.87244444444445	12.908532997564777	1800	0.4472049689440994
GCA_003611035.1_ASM361103v1.faa	GCA_013394385.1_ASM1339438v1.faa	50.419392684610074	13.81095442255359	1449	0.36
GCA_003611035.1_ASM361103v1.faa	GCA_904528075.1_ASM90452807v1.faa	63.12481617647059	15.779344273870185	2176	0.5406211180124224
GCA_003611035.1_ASM361103v1.faa	GCA_019704555.1_ASM1970455v1.faa	48.735982532751095	12.535762647164587	2290	0.568944099378882
GCA_003611035.1_ASM361103v1.faa	GCA_005484985.1_ASM548498v1.faa	55.680209481808156	14.685879908332423	1814	0.4506832298136646
GCA_003611035.1_ASM361103v1.faa	GCA_003627075.1_ASM362707v1.faa	60.044456289978676	15.482897099193735	1876	0.46608695652173915
GCA_003611035.1_ASM361103v1.faa	GCA_000699505.1_ASM69950v1.faa	56.29439421338156	15.126926794563232	1106	0.2747826086956522
GCA_003611035.1_ASM361103v1.faa	GCA_001636295.1_ASM163629v1.faa	51.97605633802817	13.354978806072491	1846	0.4586335403726708
GCA_003611035.1_ASM361103v1.faa	GCA_019443965.1_ASM1944396v1.faa	60.66711409395973	15.659531844428361	1937	0.4812422360248447
GCA_003611035.1_ASM361103v1.faa	GCA_004102025.1_ASM410202v1.faa	48.513323464100665	13.340569707909395	1351	0.3356521739130435
GCA_003611035.1_ASM361103v1.faa	GCA_000166135.1_ASM16613v1.faa	47.327857553130386	12.441904511711533	1741	0.4325465838509317
GCA_003611035.1_ASM361103v1.faa	GCA_001602115.1_ASM160211v1.faa	47.66852825229961	12.461226188534496	1522	0.37813664596273294
GCA_003611035.1_ASM361103v1.faa	GCA_011299575.1_ASM1129957v1.faa	55.66719319562576	15.395691349109986	1646	0.408944099378882
GCA_003611035.1_ASM361103v1.faa	GCA_001997345.1_ASM199734v1.faa	48.67984742530197	12.962120168561853	1573	0.3908074534161491
GCA_003611035.1_ASM361103v1.faa	GCA_003065605.1_ASM306560v1.faa	50.124045346062054	13.31784171866131	1676	0.4163975155279503
GCA_003611035.1_ASM361103v1.faa	GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	39.65225464190981	10.129679819053129	754	0.18732919254658384
GCA_003611035.1_ASM361103v1.faa	GCA_003798325.1_ASM379832v1.faa	47.216550522648085	12.446487568034165	1148	0.2852173913043478
GCA_003611035.1_ASM361103v1.faa	GCA_014041995.1_ASM1404199v1.faa	48.85376	13.344889460845218	1250	0.3105590062111801
GCA_003611035.1_ASM361103v1.faa	GCA_900475915.1_48128_H02.faa	47.48075356415479	13.698397796233536	982	0.24397515527950311
GCA_003611035.1_ASM361103v1.faa	GCA_016726965.1_ASM1672696v1.faa	47.2156374501992	13.404577442158459	1004	0.24944099378881987
GCA_003611035.1_ASM361103v1.faa	GCA_000724605.1_ASM72460v1.faa	47.980741503604534	13.075425516567188	971	0.2412422360248447
GCA_003611035.1_ASM361103v1.faa	GCA_004135385.1_ASM413538v1.faa	52.194994246260066	13.684761315300001	1738	0.43180124223602484
GCA_003611035.1_ASM361103v1.faa	GCA_023330685.1_ASM2333068v1.faa	40.94982269503546	9.706270897383687	1128	0.28024844720496894
GCA_003611035.1_ASM361103v1.faa	GCA_016766755.1_ASM1676675v1.faa	47.256042173560424	12.92350425561787	1233	0.3063354037267081
GCA_003611035.1_ASM361103v1.faa	GCA_001281505.1_ASM128150v1.faa	47.25566556655666	13.07746335157624	909	0.2258385093167702
GCA_003611035.1_ASM361103v1.faa	GCA_005280335.1_ASM528033v1.faa	51.392877697841726	13.651789638117206	1390	0.3453416149068323
GCA_003611035.1_ASM361103v1.faa	GCA_023370115.1_ASM2337011v1.faa	53.9410950283197	14.541385101294091	1589	0.3947826086956522
GCA_003611035.1_ASM361103v1.faa	GCA_017945865.1_ASM1794586v1.faa	39.85941176470588	10.486015637691537	680	0.168944099378882
GCA_003611035.1_ASM361103v1.faa	GCA_016865385.1_ASM1686538v1.faa	39.63845089903181	10.358712464044553	723	0.1796273291925466
GCA_003611035.1_ASM361103v1.faa	GCA_003609875.1_ASM360987v1.faa	39.52993006993007	10.141424292957119	715	0.17763975155279504
GCA_003611035.1_ASM361103v1.faa	GCA_016026575.1_ASM1602657v1.faa	38.76305841924398	10.446728708836586	582	0.14459627329192545
GCA_003611035.1_ASM361103v1.faa	GCA_023300185.1_ASM2330018v1.faa	39.25521669341894	10.415163363435644	623	0.15478260869565216
GCA_003611035.1_ASM361103v1.faa	GCA_019703345.2_ASM1970334v2.faa	39.51991084695394	10.435050909892098	673	0.1672049689440994
GCA_003611035.1_ASM361103v1.faa	GCA_020735465.1_ASM2073546v1.faa	39.1702216066482	10.228783038433994	722	0.17937888198757765
GCA_003611035.1_ASM361103v1.faa	GCA_018128285.1_ASM1812828v1.faa	38.49264705882353	9.944687020961371	748	0.18583850931677018
GCA_003611035.1_ASM361103v1.faa	GCA_000007485.1_ASM748v1.faa	49.12298507462687	13.228538816042748	670	0.16645962732919253
GCA_003611035.1_ASM361103v1.faa	GCA_003966955.1_ASM396695v1.faa	39.60262390670554	10.211959160385623	686	0.17043478260869566
GCA_003611035.1_ASM361103v1.faa	GCA_002287885.2_ASM228788v2.faa	47.6556080283353	14.000703750543371	847	0.21043478260869566
GCA_003611035.1_ASM361103v1.faa	GCA_002284895.1_ASM228489v1.faa	48.2015479876161	13.740528205635107	969	0.24074534161490682
GCA_014042015.1_ASM1404201v1.faa	GCA_004322775.1_ASM432277v1.faa	53.11984505363528	14.417723497161976	1678	0.5190225796473863
GCA_014042015.1_ASM1404201v1.faa	GCA_003351765.1_ASM335176v1.faa	53.50865800865801	14.260589230130677	1617	0.5001546551190844
GCA_014042015.1_ASM1404201v1.faa	GCA_001302585.1_ASM130258v1.faa	50.661872025383396	13.448921613955628	1891	0.5849056603773585
GCA_014042015.1_ASM1404201v1.faa	GCA_009707485.1_ASM970748v1.faa	55.150585335797906	15.189370531858394	1623	0.5020105165480977
GCA_014042015.1_ASM1404201v1.faa	GCA_003096095.1_ASM309609v1.faa	49.96910112359551	13.396140675436769	1424	0.44045777915248996
GCA_014042015.1_ASM1404201v1.faa	GCA_003574835.2_ASM357483v2.faa	52.43663551401869	13.962441734770737	1605	0.49644293226105785
GCA_014042015.1_ASM1404201v1.faa	GCA_023923225.1_ASM2392322v1.faa	53.19867358708189	14.374701822327092	1734	0.5363439529848438
GCA_014042015.1_ASM1404201v1.faa	GCA_013201035.1_ASM1320103v1.faa	54.37444633730835	14.629591549733487	1761	0.5446953294154037
GCA_014042015.1_ASM1404201v1.faa	GCA_014126825.1_ASM1412682v1.faa	50.960494699646645	13.685118277632077	1415	0.43767398700897
GCA_014042015.1_ASM1404201v1.faa	GCA_011801145.1_ASM1180114v1.faa	49.91251435132032	13.72607766384737	1742	0.5388184348901949
GCA_014042015.1_ASM1404201v1.faa	GCA_019468565.1_ASM1946856v1.faa	51.90710875331565	13.317288476590859	1885	0.5830497989483452
GCA_014042015.1_ASM1404201v1.faa	GCA_014084105.1_ASM1408410v1.faa	52.1045191193511	14.25344758195428	1726	0.5338694710794928
GCA_014042015.1_ASM1404201v1.faa	GCA_010727475.1_ASM1072747v1.faa	50.37436974789916	13.716025470508898	1666	0.5153108567893597
GCA_014042015.1_ASM1404201v1.faa	GCA_024298965.1_ASM2429896v1.faa	51.91726734803658	14.186897480709574	1859	0.5750077327559542
GCA_014042015.1_ASM1404201v1.faa	GCA_002943525.1_ASM294352v1.faa	52.124540901502506	13.955960157300623	1797	0.5558304979894835
GCA_014042015.1_ASM1404201v1.faa	GCA_900104965.1_IMG_taxon_2634166904_annotated_assembly.faa	52.919112426035504	13.814002829279465	1690	0.522734302505413
GCA_014042015.1_ASM1404201v1.faa	GCA_023614255.1_ASM2361425v1.faa	51.51698317959848	13.955886728905961	1843	0.5700587689452521
GCA_014042015.1_ASM1404201v1.faa	GCA_006494775.1_ASM649477v1.faa	52.10330484330484	13.81012222823893	1755	0.5428394679863904
GCA_014042015.1_ASM1404201v1.faa	GCA_002057455.1_ASM205745v1.faa	51.88545092177379	13.640602971832017	2007	0.620785648004949
GCA_014042015.1_ASM1404201v1.faa	GCA_017068375.1_ASM1706837v1.faa	51.09919724770642	13.625716440735145	1744	0.5394370553665326
GCA_014042015.1_ASM1404201v1.faa	GCA_020715685.1_ASM2071568v1.faa	44.64890829694323	11.104765397760106	1374	0.42499226724404576
GCA_014042015.1_ASM1404201v1.faa	GCA_017654315.1_ASM1765431v1.faa	50.09164507772021	13.63656216764724	1544	0.47757500773275596
GCA_014042015.1_ASM1404201v1.faa	GCA_018326265.1_ASM1832626v1.faa	51.40820539968237	13.456548143278233	1889	0.5842870399010207
GCA_014042015.1_ASM1404201v1.faa	GCA_024703955.1_ASM2470395v1.faa	54.418844566712515	14.258395666339483	1454	0.44973708629755643
GCA_014042015.1_ASM1404201v1.faa	GCA_000024865.1_ASM2486v1.faa	51.84981837052413	13.761854465756848	1927	0.5960408289514383
GCA_014042015.1_ASM1404201v1.faa	GCA_900105025.1_IMG_taxon_2636416177_annotated_assembly.faa	40.322620689655174	10.391535881878962	725	0.22424992267244045
GCA_014042015.1_ASM1404201v1.faa	GCA_900170005.1_PRJEB19975.faa	40.969441141498216	10.34836912831567	841	0.2601299103000309
GCA_014042015.1_ASM1404201v1.faa	GCA_001701025.1_ASM170102v1.faa	51.050449497620306	13.572590787956289	1891	0.5849056603773585
GCA_014042015.1_ASM1404201v1.faa	GCA_014697215.1_ASM1469721v1.faa	51.04705195563339	13.722788443708529	1713	0.5298484379832973
GCA_014042015.1_ASM1404201v1.faa	GCA_011492945.1_ASM1149294v1.faa	41.71189851268591	9.82796138710714	1143	0.35354160222703374
GCA_014042015.1_ASM1404201v1.faa	GCA_006094695.1_ASM609469v1.faa	54.00134099616858	13.89242253717396	1566	0.4843798329724714
GCA_014042015.1_ASM1404201v1.faa	GCA_003999295.1_ASM399929v1.faa	50.329668184775535	14.250511392751179	1537	0.47540983606557374
GCA_014042015.1_ASM1404201v1.faa	GCA_014302635.1_ASM1430263v1.faa	53.0103825136612	14.433274056508754	1464	0.4528301886792453
GCA_014042015.1_ASM1404201v1.faa	GCA_000024365.1_ASM2436v1.faa	51.71692573402418	13.546181940005805	1737	0.5372718836993504
GCA_014042015.1_ASM1404201v1.faa	GCA_002443115.1_ASM244311v1.faa	51.11654135338346	14.689913965326625	1197	0.3702443550881534
GCA_014042015.1_ASM1404201v1.faa	GCA_002263515.1_ASM226351v1.faa	50.7228439763002	13.216476155630394	1519	0.4698422517785339
GCA_014042015.1_ASM1404201v1.faa	GCA_011492965.1_ASM1149296v1.faa	41.83433789954338	10.039175953958136	1095	0.3386947107949273
GCA_014042015.1_ASM1404201v1.faa	GCA_008000995.1_ASM800099v1.faa	57.35330920372285	15.152147389827983	1934	0.5982060006186205
GCA_014042015.1_ASM1404201v1.faa	GCA_900187045.1_51485_B01.faa	52.192734375	14.359475774243734	1280	0.39591710485617077
GCA_014042015.1_ASM1404201v1.faa	GCA_001969445.1_ASM196944v1.faa	51.64787735849057	14.433979745827008	1696	0.5245901639344263
GCA_014042015.1_ASM1404201v1.faa	GCA_000017305.1_ASM1730v1.faa	55.63076923076923	14.494039330291084	1898	0.5870708320445407
GCA_014042015.1_ASM1404201v1.faa	GCA_004519465.1_ASM451946v1.faa	51.53851478917558	13.677676357420937	1589	0.4914939684503557
GCA_014042015.1_ASM1404201v1.faa	GCA_002869785.1_ASM286978v1.faa	49.92069182389937	13.358271944797362	1590	0.4918032786885246
GCA_014042015.1_ASM1404201v1.faa	GCA_009834925.2_ASM983492v2.faa	40.5979809976247	10.294727334949014	842	0.2604392205381998
GCA_014042015.1_ASM1404201v1.faa	GCA_007833915.1_ASM783391v1.faa	51.91323851203501	13.63377032529822	1828	0.5654191153727188
GCA_014042015.1_ASM1404201v1.faa	GCA_000348785.1_ASM34878v1.faa	42.67435508345979	10.891238152311828	1318	0.4076708939065883
GCA_014042015.1_ASM1404201v1.faa	GCA_000025345.1_ASM2534v1.faa	53.261587119033926	13.53875301321327	1739	0.5378905041756882
GCA_014042015.1_ASM1404201v1.faa	GCA_006352065.1_ASM635206v1.faa	59.34086188992731	14.84448761512034	1926	0.5957315187132695
GCA_014042015.1_ASM1404201v1.faa	GCA_000284015.1_ASM28401v1.faa	52.7498177399757	13.56357124847117	1646	0.509124652025982
GCA_014042015.1_ASM1404201v1.faa	GCA_009498035.1_ASM949803v1.faa	52.26745780590717	13.575822878632138	1896	0.5864522115682029
GCA_014042015.1_ASM1404201v1.faa	GCA_014218215.1_ASM1421821v1.faa	52.59848837209302	13.342153628614264	1720	0.5320136096504794
GCA_014042015.1_ASM1404201v1.faa	GCA_000306785.1_ASM30678v1.faa	52.93247394404827	13.4346995214183	1823	0.5638725641818744
GCA_014042015.1_ASM1404201v1.faa	GCA_003721155.4_ASM372115v4.faa	54.146781115879826	14.171885687053328	1631	0.5044849984534489
